موافقت پیشین خود رافسخ کردن، ازحرفخود برگشتن، زیر قولخود زدن.,,,,
,,,,
موجی,,,,
,به آدمی کهاخلاقشناگهانتغییر میکن,,,
,,,,
مورچه چیه که کلهپاچشچی باشه,,,,
,,,,
موریانه همه چیزخونه رامی,,,,
,,,,
موش به کیسهکار ندارههمبونهبه موشکار داره,,,,
,,,,
موش به همبونهکارنداره همبونهبهموشکار داره,,,,
,,,,
موش تو سوراخنمی,,,,
,,,,
موش زنده بهتراز گربهمرده,,,,
,,,,
موش و گربه که باهمبسازنددکانبقالیخرابمی,,,,
,,,,
مومنت,,,,
,,,,
می خاری,کرم داري؟,,,
می لولی,کرم داري؟,,,
می,,,,
,,,,
می بخور منبربسوزانمردم,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
میخ شد,,,,
,,,,
میخ شدن,,,,
,,,,
میراث,,,,
,,,,
میراث خرس بهکفتارمی,,,,
,,,,
میرزا مقوا,,,,
,,,,
میهمان سختعزیز استولیهمچو نفس,,,,
,,,,
میوت,,,,
,,,,
میون حق و باطلچهارانگشته,,,,
,,,,
میون دعوا حلواخیرنمی,,,,
,,,,
میون دعوا نرخمعین می,,,,
,,,,
میوه خوب نصیبشغالمی,,,,
,,,,
نا فرم,,,,
,,,,
نابرده رنج گنج میسرنمی,,,,
,,,,
نابرده رنج گنجمیسرنمی,,,,
,,,,
ناخدا,,,,
,,,,
ناخوانده به خانه خدانتوان رفت,,,,
,,,,
ناخوانده به خانهخدانتوان رفت,,,,
,,,,
ناز عروس به جهازه,,,,
,,,,
ناز عروس بهجهازه,,,,
,,,,
نازکش داری ناز کننداری پاهاتو درازکن,,,,
,,,,
نازکش داری نازکننداری پاهاتودرازکن,,,,
,,,,
نان بربری,,,,
,,,,
نان می,,,,
,,,,
نبرد رگی تا نخواهدخدای,,,,
,,,,
نبرد رگی تانخواهدخدای,,,,
,,,,
نبشی دادن,,,,
,,,,
نخود توی شله,,,,
,,,,
,,,,
,,,,
نخود همه آش,,,,
,,,,
نخودچی توی جیبممی,,,,
,,,,
نخودچی تویجیبم می,,,,
,,,,
نخودچی شو دزدیده,,,,
,,,,
نخودچی شودزدیده,,,,
,,,,
ندهندت زیاده ازروز,,,,
,,,,
ندید بدید وقتی بدید بهخود برید,,,,
,,,,
ندید بدید وقتیبدید بهخود برید,,,,
,,,,
نذار صدای خوشگلم دربیاد,,,,
,,,,
نذر می,,,,
,,,,
,,,,
,,,,
نردبون,,,,
,,,,
,مسخره کردنفرد قد بلند.,,,
نردبون پله به پله,,,,
,,,,
نردبون دزدا,,,,
,,,,
نردبون دزدها,,,,
,,,,
نرمی ز حد مبر که چودندان مار ریخت,,,,
,,,,
نرمی ز حد مبرکه چودندان مارریخت,,,,
,,,,
نریخت درد می ومحتسب زدیرگذشت,,,,
,,,,
نریخت دردمی,,,,
,,,,
نزدیک به مردن، مردنی.,,,,
,,,,
نزدیک شتر نخواب تاخواب آشفتهنبینی,,,,
,,,,
نزدیک شترنخواب تاخوابآشفته نبینی,,,,
,,,,
نزن در کسی را تانزنند درت را,,,,
,,,,
نزن در کسی راتا نزننددرت را,,,,
,,,,
نسخه تو میپیچم,,,,
,,,,
نسیه نسیه آخر به دعوانسیه,,,,
,,,,
نسیه نسیه آخر بهدعوانسیه,,,,
,,,,
نشان دادن عشق وعلاقه بهکسی.,,,,
,,,,
نشانه ی تعجب کردناست.,,,,
,,,,
نشخوار نکن,,,,
,,,,
نشسته پاکه,,,,
,,,,
نفسش از جای گرم درمیاد,,,,
,,,,
نفسش از جایگرم درمیاد,,,,
,,,,
نفهم.,,,,
,,,,
نک و نال,,,,
,,,,
نکرده کار نبرند بکار,,,,
,,,,
نکرده کار نبرندبکار,,,,
,,,,
نگاه به دست ننه کنمثل ننه غربیله کن,,,,
,,,,
نگاه به دست ننهکن مثلننه غربیلهکن,,,,
,,,,
نگیرد جز سگمازندرانی,,,,
,,,,
نمرده ماتمتگیرم,,,,
,,,,
نمره ی شهرستان,,,,
,,,,
نمودن,,,,
,,,,
نمور نموره,,,,
,,,,
نمی شه بهش گفتبالای چشمش ابروئه,,,,
,,,,
نمی شه بهشگفتبالایچشمش ابروئه,,,,
,,,,
ننگ فامیل,,,,
,,,,
نه آب و نه آبادانی نهگلبانگ مسلمانی,,,,
,,,,
نه آب و نهآبادانی نهگلبانگمسلمانی,,,,
,,,,
نه آفتاب از این گرم,,,,
,,,,
نه آفتاب از اینگرم,,,,
,,,,
نه از من جو نه از تو دوبخور کاهی بروراهی,,,,
,,,,
نه از من جو نه ازتو دوبخور کاهیبروراهی,,,,
,,,,
نه بابا .,,,,
,,,,
نه بباره نه به دارهاسمش عمو موندگاره,,,,
,,,,
نه بباره نه بهدارهاسمشعموموندگاره,,,,
,,,,
نه بر مرده بر زنده بایدگریست,,,,
,,,,
نه بر مرده برزنده بایدگریست,,,,
,,,,
نه به اون خمیری نه بهاین فطیری,,,,
,,,,
نه به اون خمیرینه بهاین فطیری,,,,
,,,,
نه به اون شوری شورینه به این بی,,,,
,,,,
نه به اون شوریشوری نهبه اینبی,,,,
,,,,
نه پسر دنیائیم نه دخترآخرت,,,,
,,,,
نه پسر دنیائیم نهدخترآخرت,,,,
,,,,
نه پشت دارم نه مشت,,,,
,,,,
نه پشت دارم نهمشت,,,,
,,,,
نه پیر را برای خرخریدن بفرست نهجوانرا برای زن گرفتن,,,,
,,,,
نه پیر را برایخرخریدن بفرستنهجوانرا برایزنگرفتن,,,,
,,,,
نه جای آسایش,,,,
,,,,
نه جور ارهکشیدی ونیجفای تبر,,,,
,,,,
نه چک زدم نه چونهعروس اومد به خونه,,,,
,,,,
نه چک زدم نهچونهعروس اومدبه خونه,,,,
,,,,
نه خانی اومده نه خانیرفته,,,,
,,,,
نه خانی اومده نهخانیرفته,,,,
,,,,
نه خود خوری نه کسدهی گنده کنی بهسگدهی,,,,
,,,,
نه خود خوری نهکسدهی گندهکنی بهسگدهی,,,,
,,,,
نه در غربت دلم شاد ونه رویی در وطندارمالهی بخت برگردد ازاین طالع کهمن دار,,,,
,,,,
نه در غربت دلمشاد و نهروییدر وطندارمالهیبخت برگردداز این طالعکهمندار,,,,
,,,,
نه دزد باش نه دزد زده,,,,
,,,,
نه دزد باش نهدزد زده,,,,
,,,,
نه راه پس دارم نه راهپیش,,,,
,,,,
نه راه پس دارمنه راهپیش,,,,
,,,,
نه سر پیازم نه ته پیاز,,,,
,,,,
نه سر پیازم نه تهپیاز,,,,
,,,,
نه سر کرباسم نه تهکرباس,,,,
,,,,
نه سر کرباسم نهتهکرباس,,,,
,,,,
نه سرم را بشکن نهگردو توی دومنم کن,,,,
,,,,
نه سرم را بشکننه گردوتویدومنم کن,,,,
,,,,
نه سیخ بسوزه نه کباب,,,,
,,,,
نه سیخ بسوزه نهکباب,,,,
,,,,
نه شیر شتر نه دیدارعرب,,,,
,,,,
نه شیر شتر نهدیدارعرب,,,,
,,,,
نه عروس دنیا نه دامادآخرت,,,,
,,,,
نه عروس دنیا نهدامادآخرت,,,,
,,,,
نه مال دارم دیوان ببرهنه ایمان دارمشیطانببره,,,,
,,,,
نه مال دارم دیوانببره نهایماندارمشیطان ببره,,,,
,,,,
نه منعم به مالاز کسیبهتراست,,,,
,,,,
نه نماز شبگیر کن نه آبتوی شیر کن,,,,
,,,,
نه نماز شبگیر کننه آبتوی شیرکن,,,,
,,,,
نه هرکه سر بتراشدقلندری داند,,,,
,,,,
نه هرکه سربتراشدقلندریداند,,,,
,,,,
نو که اومد به بازار کهنهمی,,,,
,,,,
نو که اومد بهبازار کهنهمی,,,,
,,,,
نوتیفیکیشن,,,,
,,,,
نود,,,,
,,,,
نورعلی نور,,,,
,,,,
نوری خونه است,,,,
,,,,
نوشدارو بعد از مرگسهراب,,,,
,,,,
نوشدارو بعد ازمرگسهراب,,,,
,,,,
نوعی توهین,,,,
,,,,
نوعی توهین.,,,,
,,,,
,,,,
,,,,
نوکر باب شیش ماهچاقه شیش ماهلاغر,,,,
,,,,
نوکر باب شیشماه چاقهشیشماه لاغر,,,,
,,,,
نوکر بی,,,,
,,,,
,,,,
,,,,
نون اینجا آب اینجا؛کجا بروم به ازاینجا,,,,
,,,,
نون اینجا آباینجا؛ کجابرومبه از اینجا,,,,
,,,,
نون بده فرمون بده.» «نون به همقرضمی,,,,
,,,,
نون بده فرمونبده.» «نون به همقرضمی,,,,
,,,,
نون بدو آب بدو تو بهدنبالش بدو,,,,
,,,,
نون بدو آب بدوتو بهدنبالش بدو,,,,
,,,,
نون به همه,,,,
,,,,
,,,,
,,,,
نون خودتو می,,,,
,,,,
,,,,
,,,,
نون خودتومی,,,,
,,,,
نون خونه رئیسه سگشهم همراهشه,,,,
,,,,
نون خونه رئیسهسگشهمهمراهشه,,,,
,,,,
نون را باید جوید تویدهنش گذاشت,,,,
,,,,
نون را باید جویدتویدهنشگذاشت,,,,
,,,,
نون را به اشتهای مردمنمیشه خورد,,,,
,,,,
نون را به اشتهایمردمنمیشهخورد,,,,
,,,,
نون گدایی رو گاو خورددیگه به کارنرفت,,,,
,,,,
نون گدایی رو گاوخورددیگه به کارنرفت,,,,
,,,,
نون نامردی توی شکممرد نمی,,,,
,,,,
نون نامردی تویشکممردنمی,,,,
,,,,
نون نداره بخوره پیازمی,,,,
,,,,
نون نداره بخورهپیازمی,,,,
,,,,
نونت را با آب بخورمنت آبدوغ نکش,,,,
,,,,
نونت را با آببخور منتآبدوغنکش,,,,
,,,,
نونش بیادحرمسرا,,,,
,,,,
نونش توی روغنه,,,,
,,,,
نونش را پشت شیشهمی,,,,
,,,,
نونش را پشتشیشه می,,,,
,,,,
نونم در تغارباشد,,,,
,,,,
نیست بیماریچو بیماریدل,,,,
,,,,
نیش عقرب نه از ره کیناست,,,,
,,,,
نیش عقرب نه ازره کیناست,,,,
,,,,
نیکی و پرسش,,,,
,,,,
نیم,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
نیمرخ گوز فیثاغورث,,,,
,,,,
ه کچله گفتند: چرازلف نمی,,,,
,,,,
هادی هادی اسم خودتوبه ما نهادی,,,,
,,,,
هادی هادی اسمخودتوبه مانهادی,,,,
,,,,
هاگیر واگیر,,,,
,,,,
هَپَلی,,,,
,,,,
هدر,,,,
,,,,
هر آن کس که دنداندهد نان دهد,,,,
,,,,
هر آن کس کهدنداندهد ناندهد,,,,
,,,,
هر ارزانی بی دلیلنیست,,,,
,,,,
هر جا آشه کچلکفراشه,,,,
,,,,
هر جا خرسه جایترسه,,,,
,,,,
هر جا خرسهجای ترسه,,,,
,,,,
هر جا سنگه به پایاحمد لنگه,,,,
,,,,
هر جا سنگه بهپایاحمد لنگه,,,,
,,,,
هر جا که پری,,,,
,,,,
هر جا که گندوم نده مالمن دردمنده,,,,
,,,,
هر جا که گندومنده مالمندردمنده,,,,
,,,,
هر جا که نمک خورینمکدون نشکن,,,,
,,,,
هر جا که نمکخورینمکدوننشکن,,,,
,,,,
هر جا کهپری,,,,
,,,,
هر جا مرغ لاغرهجایش خونه ملا باقره,,,,
,,,,
هر جا مرغ لاغرهجایشخونه ملاباقره,,,,
,,,,
هر جا هیچ جا,,,,
,,,,
هر چه از دزد موندرمال برد,,,,
,,,,
هر چه از دزدموند رمالبرد,,,,
,,,,
هر چه بخود نپسندی بهدیگران نپسند,,,,
,,,,
هر چه بخودنپسندیبهدیگران نپسند,,,,
,,,,
هر چه بگندد نمکش میزنند,,,,
هر چه بگندد نمکشمی,,,,
هر چه بگنددنمکش می,,,,
,,,,
هر چه پول بدی آش میخوری,,,,
هر چه پول بدی آشمی,,,,
هر چه پول بدیآش می,,,,
هر چه پول بدیآش میاد,,,,
هر چه پیش آید خوشآید,,,,
,,,,
هر چه پیش آیدخوشآید,,,,
هر چه خدا خواستهمان می,,,,
هر چه خدا خواستهمان میشود,,,,
هر چه خداخواستهمانمی,,,,
هر چه دختر همسایهچل,,,,
هر چه دخترهمسایه چل,,,,
,,,,
هر چه در دیگ است بهچمچه میاد,,,,
,,,,
هر چه در دیگاست بهچمچهمیاد,,,,
,,,,
هر چه دلم خواست نهآن می,,,,
هر چه دلم خواست نهآنمیشود,,,,
هر چه دلمخواست نهآن میشود,,,,
هر چه دلمخواست نهآنمی,,,,
هر چه دیر نپایددلبستگی را نشاید,,,,
,,,,
هر چه دیرنپایددلبستگی رانشاید,,,,
,,,,
هر چه رشتم پنبه شد,,,,
,,,,
هر چه رشتم پنبهشد,,,,
,,,,
هر چه سر بزرگتر دردبزرگتر,,,,
,,,,
هر چه سر بزرگتردردبزرگتر,,,,
هر چه سفره خالی تررختخواب گرم تر,,,,
هر چه سفره خالیتر رختخواب گرم تر,,,,
هر چه سفرهخالیتررختخواب گرم تر,,,,
هر چه عوض داره گلهنداره,,,,
,,,,
هر چه عوضداره گلهنداره,,,,
هر چه کنی به خود کنیگر همه نیک و بدکنی,,,,
,,,,
هر چه کنی بهخود کنیگر همهنیک و بدکنی,,,,
هر چه که پیدا می,,,,
,,,,
هر چه که پیدامی,,,,
هر چه مار از پونه بدشمیاد بیشتر درلونه,,,,
,,,,
هر چه مار ازپونه بدشمیادبیشتر درلونه,,,,
هر چه می,,,,
,,,,
,,,,
هر چه نصیب است نه کم می,,,,
هر چه نصیب است نهکم می,,,,
هر چه نصیباست نهکممی,,,,
هر چه هست از قامتناساز بی,,,,
,,,,
هر چه هست ازقامتناسازبی,,,,
هر چی سنگه مال پای لنگ,,,,
هر چی سنگه مال پایلنگ,,,,
هر چی سنگه مالپایلنگ,,,,
هر چیز به دیده خوارآید عاقبت روزی بهکارآید,,,,
,,,,
هر چیز به دیدهخوارآید عاقبتروزی بهکارآید,,,,
هر خری را به یک چوبنمی,,,,
,,,,
هر خری را به یکچوبنمی,,,,
هر دم از این باغ بری میرسد,,,,
هر دم از این باغ بریمی,,,,
هر دم از این باغبریمی,,,,
هر دوجانسوزند امااینکجا و آنکجا,,,,
,,,,
هر دودی از کبابنیست,,,,
,,,,
هر رفتی آمدی داره,,,,
,,,,
هر رفتی آمدیداره,,,,
هر سخن جایی و هرنکته مقامی دارد,,,,
,,,,
هر سخن جایی وهرنکته مقامیدارد,,,,
هر سرازیری یک سربالایی داره,,,,
,,,,
هر سرازیری یکسربالایی داره,,,,
هر سرکه,,,,
,,,,
,,,,
هر سری را سوداییاست,,,,
,,,,
هر سری راسوداییاست,,,,
هر شب بخورقیمه,,,,
,,,,
هر شب شب قدر استاگر قدر بدانی,,,,
,,,,
هر شب شب قدراستاگر قدربدانی,,,,
هر طفل نی,,,,
,,,,
,,,,
هر کسی کو دور مانداز اصل خویش,,,,
,,,,
هر کسی کو دورماند ازاصلخویش,,,,
هر گردی گردو نیست,,,,
,,,,
هر گردی گردونیست,,,,
هر گلی زدی سر خودتزدی,,,,
,,,,
هر گلی زدی سرخودتزدی,,,,
هر مرغی انجیرنمی,,,,
,,,,
,,,,
هر وقت خوش کهدستدهد مغتنمشمار,,,,
,,,,
هرج و مرج و بی,,,,
,,,,
هرکس از هر جارونده,,,,
,,,,
,,,,
هرکسی از ظن خودشد یار من,,,,
هرکسی از ظنخود شدیار من,,,,
,,,,
هرکسی برطینتخودمی,,,,
,,,,
هرکسی پنج روزه نوبتاوست,,,,
,,,,
هرکسی پنج روزهنوبتاوست,,,,
هرکسی کار خودش,,,,
,,,,
هرکسی کارخودش,,,,
هرکه بامش بیش برفشبیشتر,,,,
,,,,
هرکه بامش بیشبرفشبیشتر,,,,
هرکه به امید همسایهنشست گرسنهمی,,,,
,,,,
هرکه به امیدهمسایهنشستگرسنه می,,,,
,,,,
هرکه به همه,,,,
,,,,
,,,,
,,,,
هرکه به یک کار بههمه,,,,
,,,,
هرکه به یک کاربه همه,,,,
,,,,
هرکه تنها قاضی رفتخوشحال برمی,,,,
,,,,
هرکه تنها قاضیرفتخوشحالبرمی,,,,
,,,,
هرکه خربزه می,,,,
,,,,
هرکه خربزهمی,,,,
,,,,
هرکه خری نداره غمینداره,,,,
,,,,
هرکه خری ندارهغمینداره,,,,
,,,,
هرکه خیانت ورزددستش در حساببلرزد,,,,
